1782334138.824518,1901
1782334138.825665,1899
1782334138.826964,1861
1782334138.828086,1825
1782334138.828129,1803
1782334138.829414,1788
1782334138.830684,1819
1782334138.831969,1863
1782334138.8332732,1876
1782334138.833281,1876
1782334138.834611,1858
1782334138.8359091,1855
1782334138.837198,1867
1782334138.8372061,1874
1782334138.838552,1865
1782334138.839846,1834
1782334138.841125,1847
1782334138.84113,1874
1782334138.842431,1835
1782334138.843723,1858
1782334138.845012,1886
1782334138.846293,1885
1782334138.8462982,1861
1782334138.847829,1874
1782334138.849154,1844
1782334138.8491578,1826
1782334138.850427,1829
1782334138.851697,1849
1782334138.852969,1885
1782334138.8542411,1886
1782334138.854244,1881
1782334138.8555179,1875
1782334138.8568032,1839
1782334138.85809,1807
1782334138.8580961,1791
1782334138.8593678,1807
1782334138.8606458,1827
1782334138.8619268,1828
1782334138.8632078,1839
1782334138.863214,1856
1782334138.8644962,1892
1782334138.865782,1899
1782334138.8670678,1894
1782334138.8670819,1849
1782334138.868397,1836
1782334138.869683,1805
1782334138.870978,1862
1782334138.872262,1869
1782334138.8722692,1857
1782334138.873547,1845
1782334138.8748312,1849
1782334138.876112,1832
1782334138.876118,1819
1782334138.877419,1835
1782334138.87869,1848
1782334138.8799622,1839
1782334138.881243,1834
1782334138.8812501,1823
1782334138.88253,1847
1782334138.8838038,1831
1782334138.885094,1850
1782334138.885105,1858
1782334138.8863811,1860
1782334138.887684,1835
1782334138.888972,1824
1782334138.890259,1841
1782334138.8902662,1836
1782334138.891546,1854
1782334138.89283,1851
1782334138.894115,1818
1782334138.894124,1842
1782334138.895396,1828
1782334138.896668,1814
1782334138.897951,1820
1782334138.899234,1832
1782334138.899241,1835
1782334138.900519,1857
1782334138.9018009,1855
1782334138.903098,1868
1782334138.903109,1858
1782334138.9044101,1850
1782334138.905695,1844
1782334138.907084,1845
1782334138.9070988,1848
1782334138.9083729,1844
1782334138.9096441,1870
1782334138.910924,1871
1782334138.912224,1864
1782334138.9122329,1869
1782334138.913507,1834
1782334138.914785,1819
1782334138.9160588,1819
1782334138.9173398,1842
1782334138.917346,1824
1782334138.918623,1845
1782334138.919905,1848
1782334138.9212,1864
1782334138.9212081,1948
1782334138.922487,1921
1782334138.9237719,1874
1782334138.925162,1842
1782334138.925177,1851
1782334138.9251788,1816
1782334138.926522,1845
1782334138.9278002,1855
1782334138.929101,1864
1782334138.9291441,1861
1782334138.9304352,1847
1782334138.9317062,1807
1782334138.932974,1806
1782334138.934245,1846
1782334138.934249,1848
1782334138.935543,1856
1782334138.936832,1833
1782334138.938109,1805
1782334138.9381142,1791
1782334138.9395552,1795
1782334138.940834,1810
1782334138.9421031,1877
1782334138.9433951,1871
1782334138.943402,1897
1782334138.944683,1834
1782334138.9459698,1812
1782334138.9472451,1807
1782334138.947249,1788
1782334138.948521,1798
1782334138.949792,1837
1782334138.9510632,1880
1782334138.951075,1886
